Time,Wholesale price corrected,group,tariff,Kosten_Stufen,Kosten_Dynamic
2023-03-09 19:00:00,35.490798000000005,winter weekday,37.29,0.27445439999995386,0.2612122732799561
2023-03-09 20:00:00,34.24879500000001,winter weekday,32.09,0.25190650000024517,0.26885304075026173
2023-03-09 21:00:00,32.9980455,winter weekday,32.09,0.24645120000000936,0.25342498944000963
2023-03-09 22:00:00,32.839359,winter weekday,32.09,0.206017799999944,0.21082868477994268
2023-03-09 23:00:00,31.07506500000001,winter weekday,32.09,0.19414449999985994,0.18800414324986442
2023-03-10 00:00:00,30.2241555,winter weekday,32.09,0.19350270000002107,0.18225165766501977
2023-03-10 01:00:00,29.94801600000001,winter weekday,32.09,0.2252718000000724,0.2102350723200676
2023-03-10 02:00:00,29.745597000000004,winter weekday,32.09,0.20858499999988328,0.1933463804998918
2023-03-10 03:00:00,29.718108000000004,winter weekday,32.09,0.24645120000000936,0.22823506944000868
2023-03-10 04:00:00,29.749345500000008,winter weekday,32.09,0.286242799999944,0.26536416185994816
2023-03-10 05:00:00,30.487800000000004,winter weekday,32.09,0.42166260000009814,0.4006096920000933
2023-03-10 06:00:00,32.3383095,winter weekday,32.09,0.04845589999994864,0.04883084734494823
2023-03-10 07:00:00,34.4749545,winter weekday,32.09,0.0,0.0
2023-03-10 08:00:00,34.9747545,winter weekday,37.29,0.0,0.0
2023-03-10 09:00:00,34.437469500000006,winter weekday,32.09,0.0,0.0
2023-03-10 10:00:00,33.847705500000004,winter weekday,32.09,0.0,0.0
2023-03-10 11:00:00,32.999295000000004,winter weekday,32.09,0.0,0.0
2023-03-10 12:00:00,31.914729,winter weekday,32.09,0.0,0.0
2023-03-10 13:00:00,31.46740800000001,winter weekday,32.09,0.0,0.0
2023-03-10 14:00:00,31.726054500000004,winter weekday,32.09,0.11712850000022183,0.11580009892521931
2023-03-10 15:00:00,31.439919000000003,winter weekday,32.09,0.2753321999997642,0.269754505019769
2023-03-10 16:00:00,31.125045000000007,winter weekday,32.09,0.12290470000023117,0.11920892235022423
2023-03-10 17:00:00,33.52908300000001,winter weekday,32.09,0.1408750999998062,0.14719267436979755
